Event,AvgScore,MinScore,MaxScore,AvgDelta,MinDelta,MaxDelta,LPS,LNS
2482,554.758064516129,-18,5525,-97.5,-3641,569,0.693548387096774,0.0161290322580645
2483,-400.409090909091,-4922,75,45.394495412844,-214,3677,0,0.309090909090909
2484,30.7037037037037,0,67,0.325,-37,34,0,0
2485,-154.163793103448,-1496,204,11.8086956521739,-157,955,0.241379310344828,0.482758620689655
2486,34.7142857142857,0,75,-1.07407407407407,-75,50,0.0357142857142857,0
2487,290.558441558442,-5,1260,-16.5526315789474,-241,75,0.857142857142857,0.025974025974026
2488,31.3260869565217,-42,100,-1.66666666666667,-57,67,0.434782608695652,0.173913043478261
2489,-66.7282608695652,-387,72,4.16483516483517,-87,108,0.0434782608695652,0.347826086956522
2490,-95.6666666666667,-298,64,2.97590361445783,-208,227,0.238095238095238,0.416666666666667
2491,248.971830985915,-30,2043,-19.0714285714286,-664,831,0.436619718309859,0.225352112676056
2492,-505.315789473684,-5820,112,49.6902654867257,-341,3104,0.184210526315789,0.350877192982456
2493,-57.7647058823529,-536,68,17.030303030303,-55,298,0.294117647058824,0.441176470588235
2494,91.1960784313726,-37,679,-9.76,-246,173,0.431372549019608,0.176470588235294
2495,-193.133333333333,-2698,491,-7.88135593220339,-2066,1112,0.05,0.45
2496,59.5762711864407,-13,358,-5.72413793103448,-181,31,0.644067796610169,0.11864406779661
2497,21.1739130434783,-24,87,-1.51111111111111,-87,74,0.0217391304347826,0.108695652173913
2498,173.101449275362,0,629,-7.60294117647059,-249,352,0.521739130434783,0
2499,4.18421052631579,-61,63,0.546666666666667,-31,52,0.0131578947368421,0.157894736842105
2500,-368.483333333333,-905,64,12.8135593220339,-161,348,0.233333333333333,0.766666666666667
2501,4.23008849557522,-153,229,0.0446428571428571,-96,200,0.309734513274336,0.36283185840708
2502,322.070921985816,-60,11432,-42.5,-9763,5456,0.219858156028369,0.0921985815602837
2503,32.0666666666667,-8,92,-0.152542372881356,-34,40,0.6,0
2504,155.427184466019,4,506,-4.7843137254902,-238,29,1,0
2505,-88.2096774193548,-252,59,0.016260162601626,-120,95,0.032258064516129,0.0161290322580645
2506,-693.721428571429,-10129,83,34.3021582733813,-5363,9736,0.0142857142857143,0.3
2507,61.7435897435897,-131,230,-1.79220779220779,-83,65,0.538461538461538,0.141025641025641
2508,-140.984848484848,-1653,145,12.5267175572519,-206,836,0.0984848484848485,0.303030303030303
2509,67.4426229508197,-8,127,-0.466666666666667,-72,51,0.852459016393443,0.0163934426229508
2510,615.794871794872,6,11687,-100.586206896552,-4592,619,1,0
2511,-59.0760869565217,-636,87,4.21978021978022,-457,413,0.173913043478261,0.456521739130435
2512,-841.618644067797,-10610,65,90.7777777777778,-5359,5371,0.0847457627118644,0.610169491525424
2513,25,-38,169,0.461538461538462,-96,97,0.3,0.125
2514,157.584615384615,-21,553,-8.484375,-125,67,0.692307692307692,0.0153846153846154
2515,-16.4468085106383,-125,47,0.408602150537634,-48,59,0.0851063829787234,0.0212765957446809
2516,110.033707865169,0,768,-8.125,-513,120,0.898876404494382,0
2517,-91.9759036144578,-573,220,3.28048780487805,-573,405,0.036144578313253,0.469879518072289
2518,166.064935064935,-119,1353,-6.36842105263158,-989,1353,0.233766233766234,0.038961038961039
2519,27.6666666666667,-47,99,0.159663865546218,-48,77,0.0166666666666667,0.00833333333333333
2520,-14.8762886597938,-111,34,0.510416666666667,-87,99,0.268041237113402,0.154639175257732
2521,63.8947368421053,-86,1152,-20.2321428571429,-642,272,0.228070175438596,0.280701754385965
2522,86.7211538461538,-10,546,-5.04854368932039,-546,80,0.134615384615385,0.00961538461538462
2523,395.606299212598,20,5463,-11.7936507936508,-4252,4192,1,0
2524,-95.4423076923077,-648,54,10.2156862745098,-144,437,0.230769230769231,0.269230769230769
2525,162.779816513761,-54,951,-8.62962962962963,-492,363,0.458715596330275,0.00917431192660551
2526,88.9646017699115,-17,713,-4.16964285714286,-309,227,0.31858407079646,0.0265486725663717
2527,88.8526315789474,-43,626,-6.22340425531915,-207,155,0.147368421052632,0.0947368421052632
2528,2.96666666666667,-99,108,-0.179775280898876,-94,92,0.0888888888888889,0.0222222222222222
2529,-167.453125,-1065,154,13.968253968254,-179,489,0.578125,0.34375
2530,-153.415254237288,-718,68,6.20512820512821,-134,135,0.076271186440678,0.711864406779661
2531,41.6666666666667,-51,273,-2.8953488372093,-66,46,0.218390804597701,0.0114942528735632
2532,201.873873873874,-12,5980,-20.7181818181818,-3570,3675,0.396396396396396,0.027027027027027
2533,-6.2987012987013,-41,53,0.342105263157895,-64,76,0.103896103896104,0.012987012987013
2534,27.2,-41,251,-4.2962962962963,-84,93,0.509090909090909,0.0363636363636364
2535,-97.6486486486486,-632,144,6.61643835616438,-167,260,0.108108108108108,0.27027027027027
2536,-154.92,-1104,94,23.0612244897959,-169,689,0.36,0.64
2537,195.204819277108,12,611,-7.21951219512195,-163,99,1,0
2538,-226.916666666667,-5335,81,52.2526315789474,-340,3997,0.0416666666666667,0.354166666666667
2539,-123.857142857143,-3016,242,12.0722891566265,-1881,1727,0.464285714285714,0.214285714285714
2540,-78.9873417721519,-1372,95,15.5,-266,700,0.468354430379747,0.164556962025316
2541,-54.8125,-380,39,5.05063291139241,-119,214,0.2625,0.65
2542,188.021505376344,-59,4917,-53.4239130434783,-4462,289,0.795698924731183,0.0537634408602151
2543,223.054545454545,3,1257,-22.9259259259259,-412,79,1,0
2544,-36.1810344827586,-173,49,0.0173913043478261,-98,109,0.0775862068965517,0.0431034482758621
2545,72.6666666666667,-37,500,-0.646153846153846,-308,232,0.106060606060606,0.0151515151515152
2546,431.255813953488,-9,2645,-62.5238095238095,-1031,232,0.720930232558139,0
2547,25.6428571428571,0,69,-0.829268292682927,-41,35,0.261904761904762,0
2548,-49.8227848101266,-391,100,5.34615384615385,-146,154,0.481012658227848,0.493670886075949
2549,126.867924528302,1,557,-10.3653846153846,-215,174,1,0
2550,-68.1206896551724,-504,65,9.29824561403509,-70,177,0,0.5
2551,-368.891891891892,-2202,60,29.8082191780822,-127,605,0.310810810810811,0.567567567567568
2552,155.588785046729,-71,976,-8.45283018867925,-554,106,0.542056074766355,0.177570093457944
2553,9.73333333333333,-187,627,-3.43292682926829,-574,95,0.0848484848484849,0.454545454545455
2554,-102.934782608696,-570,74,4.51648351648352,-178,207,0.260869565217391,0.739130434782609
2555,514.573770491803,-36,10975,-182.483333333333,-9750,3154,0.229508196721311,0.0163934426229508
2556,16.275,-17,63,-0.126582278481013,-57,44,0.1875,0.0375
2557,-72.5192307692308,-451,50,9.13725490196078,-28,268,0.615384615384615,0.384615384615385
2558,97.4235294117647,-3,460,-5.25,-231,81,0.823529411764706,0.0117647058823529
2559,-17.719298245614,-203,99,1.87610619469027,-122,203,0.131578947368421,0.149122807017544
2560,10.5714285714286,0,26,0.95,-18,22,0,0
2561,-34.5882352941176,-163,66,1.87128712871287,-91,85,0,0.0784313725490196
2562,-82.9716981132076,-539,71,3.47619047619048,-286,280,0.207547169811321,0.377358490566038
2563,174.781609195402,16,1808,-11.0348837209302,-673,840,1,0
2564,-41.4864864864865,-205,155,0.356164383561644,-155,156,0.0540540540540541,0.324324324324324
2565,-22.5769230769231,-78,25,3.2,-29,50,0.0769230769230769,0.423076923076923
2566,10.94,-41,50,0.306122448979592,-40,44,0.36,0.02
2567,-159.466666666667,-822,103,7.12605042016807,-55,198,0.125,0.7
2568,-265.694915254237,-5395,366,42.0854700854701,-497,3712,0.0338983050847458,0.11864406779661
2569,152.064220183486,-62,810,-7.22222222222222,-241,213,0.55045871559633,0.0275229357798165
2570,-147.957142857143,-679,64,9.91304347826087,-186,285,0.0714285714285714,0.714285714285714
2571,7.68131868131868,-21,68,0.288888888888889,-39,39,0.208791208791209,0.010989010989011
2572,-49.5882352941176,-263,50,3.40298507462687,-48,81,0.0147058823529412,0.529411764705882
2573,16.7016129032258,-117,302,0.138211382113821,-237,250,0.0725806451612903,0.0161290322580645
2574,-15.0909090909091,-87,55,0.259259259259259,-40,70,0.109090909090909,0.236363636363636
2575,264.655913978495,18,5999,-65.0108695652174,-5533,44,1,0
2576,-65.5978260869565,-347,113,3.51648351648352,-77,143,0.347826086956522,0.5
2577,93.7088607594937,-193,565,-6.98717948717949,-323,118,0.455696202531646,0.113924050632911
2578,101.553571428571,-177,960,3.61818181818182,-1006,1135,0.392857142857143,0.0892857142857143
2579,-156.547619047619,-713,49,16.5121951219512,-92,180,0.142857142857143,0.619047619047619
2580,228.051282051282,9,877,-22.2105263157895,-371,53,1,0
2581,28.4,13,43,-0.222222222222222,-26,21,1,0
2582,188.904761904762,-30,845,-11.4193548387097,-353,185,0.777777777777778,0.0317460317460317
2583,-106.166666666667,-624,52,1.43697478991597,-344,375,0.15,0.0666666666666667
2584,-59.546875,-1454,199,23.4285714285714,-189,1060,0.203125,0.171875
2585,12.5076923076923,-49,85,-0.09375,-59,58,0.276923076923077,0.323076923076923
2586,-152.148648648649,-1734,48,23.1232876712329,-149,759,0.0540540540540541,0.378378378378378
2587,-216.011111111111,-4762,43,49.9662921348315,-1274,3634,0.0888888888888889,0.288888888888889
2588,198.8,16,681,-12.1851851851852,-139,69,1,0
2589,98.9016393442623,-41,446,-2.93333333333333,-262,240,0.524590163934426,0.180327868852459
2590,170.44,6,409,-15.0833333333333,-310,46,1,0
2591,47.6142857142857,-162,229,-3.18840579710145,-243,105,0.271428571428571,0.242857142857143
2592,-38.9404761904762,-506,70,6.32530120481928,-70,151,0.0952380952380952,0.285714285714286
2593,14.2125,-105,134,0.240506329113924,-150,134,0.4375,0.0125
2594,-14.0652173913043,-108,117,0.208791208791209,-151,66,0.0978260869565217,0.0326086956521739
2595,-105.322580645161,-940,64,10.5,-273,556,0.043010752688172,0.720430107526882
2596,129.293333333333,10,334,-3.66216216216216,-77,119,1,0
2597,103.223880597015,19,459,-6.65151515151515,-395,244,1,0
2598,139.626168224299,-52,712,-6.32075471698113,-194,174,0.355140186915888,0.102803738317757
2599,-62.9569892473118,-275,58,0.206521739130435,-199,134,0.10752688172043,0.118279569892473
2600,-109.739583333333,-1639,69,14.1052631578947,-360,1311,0.0104166666666667,0.395833333333333
2601,-291.093220338983,-5384,87,46.2393162393162,-1483,4398,0.076271186440678,0.432203389830508
2602,11.8333333333333,-41,61,0.679245283018868,-34,43,0.444444444444444,0.314814814814815
2603,292.037735849057,11,1875,-35.5576923076923,-507,52,1,0
2604,47.2363636363636,-67,218,0.481481481481481,-232,199,0.145454545454545,0.0909090909090909
2605,346.163636363636,26,1569,-28.3703703703704,-642,654,1,0
2606,68.2741935483871,-51,358,-5.21311475409836,-240,197,0.274193548387097,0.17741935483871
2607,31.9837398373984,-106,296,0.213114754098361,-257,270,0.16260162601626,0.00813008130081301
2608,136.363636363636,0,368,-6.40740740740741,-107,64,0.8,0
2609,-12.4230769230769,-805,246,9.25974025974026,-241,656,0,0.0769230769230769
2610,-89.859375,-748,102,7.09523809523809,-350,373,0.234375,0.28125
2611,13.6029411764706,-122,73,-0.134328358208955,-88,39,0.397058823529412,0.0441176470588235
2612,55.4507042253521,-87,187,0.271428571428571,-111,162,0.436619718309859,0.0140845070422535
2613,195.183673469388,-1,1038,-21,-582,56,0.448979591836735,0.0204081632653061
2614,-16.9545454545455,-353,125,5.70769230769231,-112,206,0.318181818181818,0.181818181818182
2615,25.14,-39,70,-0.333333333333333,-56,52,0.3,0.03
2616,-14.6746987951807,-173,138,0.48780487804878,-132,165,0.301204819277108,0.0120481927710843
2617,213.894736842105,-209,1179,-20.25,-1362,1080,0.526315789473684,0.0175438596491228
2618,-9.82456140350877,-83,46,1.69642857142857,-35,35,0.315789473684211,0.508771929824561
2619,52.4260869565217,-31,854,-7.29824561403509,-437,39,0.104347826086957,0.0521739130434783
2620,163.626506024096,-42,863,-7.18292682926829,-239,255,0.506024096385542,0.0843373493975904
2621,-5.37272727272727,-57,52,0.238532110091743,-60,52,0.0727272727272727,0.0454545454545455
2622,13.52,-95,44,4.75,-31,39,0.8,0.12
2623,153.046511627907,15,579,-13.1666666666667,-341,81,1,0
2624,106.338028169014,-93,1064,-14.1285714285714,-596,211,0.535211267605634,0.0422535211267606
2625,-106.706896551724,-484,126,8.71929824561403,-105,114,0.379310344827586,0.620689655172414
2626,114.150537634409,-78,1607,-15.3586956521739,-1137,998,0.397849462365591,0.0967741935483871
2627,-134.034482758621,-1536,134,14.2441860465116,-505,1017,0.252873563218391,0.425287356321839
2628,108.493333333333,-78,409,0.22972972972973,-487,404,0.653333333333333,0.0133333333333333
2629,636.288288288288,-42,11732,-49.8272727272727,-6026,11353,0.738738738738739,0.018018018018018
2630,323.219858156028,-38,5972,-35.7642857142857,-4458,951,0.567375886524823,0
2631,-244.415584415584,-4899,68,32.1633986928105,-75,4345,0.168831168831169,0.818181818181818
2632,16.3636363636364,-67,153,-0.953488372093023,-76,83,0.25,0.204545454545455
2633,36.8051948051948,-6,84,0.342105263157895,-39,48,0.168831168831169,0.025974025974026
2634,-4.91379310344828,-227,62,0.333333333333333,-150,107,0,0
2635,203.733727810651,-72,5392,-30.452380952381,-4224,403,0.100591715976331,0.00591715976331361
2636,-11.4354838709677,-790,950,5.35772357723577,-453,865,0.338709677419355,0.241935483870968
2637,13.8767123287671,-73,63,0.902777777777778,-31,46,0,0.150684931506849
2638,52.8295454545455,-929,343,10.9770114942529,-156,922,0.0681818181818182,0.0227272727272727
2639,69.9322033898305,-116,643,-3.05172413793103,-375,422,0.372881355932203,0.220338983050847
2640,136.186440677966,6,612,-10.1034482758621,-355,103,1,0
2641,-303.778846153846,-7719,89,75.1941747572816,-851,4219,0.0384615384615385,0.653846153846154
2642,9.08510638297872,-38,91,1.26086956521739,-62,32,0.297872340425532,0.382978723404255
2643,-2.18987341772152,-43,32,0.346153846153846,-33,34,0.151898734177215,0.189873417721519
2644,-120.890243902439,-594,46,7.62962962962963,-115,374,0.134146341463415,0.51219512195122
2645,31.0615384615385,-118,653,-9.796875,-345,84,0.2,0.507692307692308
2646,312.752380952381,26,1163,-10.4134615384615,-371,253,1,0
2647,389.141592920354,-228,2564,-13.8660714285714,-650,884,0.707964601769911,0.0884955752212389
2648,-190.202702702703,-1225,29,17.0684931506849,-210,649,0.027027027027027,0.594594594594595
2649,32.1754385964912,-101,123,0.15929203539823,-88,80,0.447368421052632,0.0087719298245614
2650,-63.4435483870968,-562,46,4.72357723577236,-88,204,0.00806451612903226,0.225806451612903
2651,-6.41111111111111,-131,80,1.76404494382022,-61,57,0,0.155555555555556
2652,-247.648648648649,-4910,109,0.129251700680272,-4458,4390,0.135135135135135,0.0405405405405405
2653,4.775,-7,38,0.487179487179487,-12,35,0,0.05
2654,28.4444444444444,-397,125,7.52830188679245,-133,285,0.851851851851852,0.111111111111111
2655,-113.939024390244,-2706,87,33.679012345679,-61,1530,0.231707317073171,0.24390243902439
2656,52.6236559139785,-493,782,-8.21739130434783,-784,483,0.268817204301075,0.247311827956989
2657,-59.109375,-518,55,8.41269841269841,-77,177,0.171875,0.59375
2658,-183.279411764706,-920,30,13.3432835820896,-54,444,0.0588235294117647,0.794117647058823
2659,9.14285714285714,-36,60,0.0206185567010309,-38,29,0.204081632653061,0.0306122448979592
2660,212.538461538462,-8,4817,-46.5825242718447,-4174,3866,0.740384615384615,0.00961538461538462
2661,-75.90625,-1157,65,18.7777777777778,-58,786,0.21875,0.53125
2662,33.6111111111111,8,58,-0.529411764705882,-47,29,1,0
2663,62.3731343283582,-110,752,-10.969696969697,-462,67,0.477611940298507,0
2664,11.4035087719298,-56,55,0.321428571428571,-50,36,0.596491228070175,0.0175438596491228
2665,6.96938775510204,-101,67,0.195876288659794,-91,66,0.0408163265306122,0.0306122448979592
2666,70.2264150943396,-6,387,-6.94230769230769,-176,39,0.377358490566038,0.0188679245283019
2667,165.746835443038,-59,948,-11.3589743589744,-650,232,0.329113924050633,0.0379746835443038
2668,-15.6724137931034,-56,38,0.333333333333333,-49,54,0.172413793103448,0.189655172413793
2669,346.802197802198,-87,5011,-55.3555555555556,-3955,141,0.681318681318681,0.032967032967033
2670,216.223529411765,-41,10124,-2.17857142857143,-10021,7960,0.447058823529412,0.141176470588235
2671,-37.4246575342466,-167,32,0.131034482758621,-61,73,0.0753424657534247,0.0273972602739726
2672,76.9823008849557,-48,238,0.169642857142857,-147,127,0.168141592920354,0.0265486725663717
2673,-0.90625,-47,48,0.603174603174603,-39,32,0.140625,0.1875
2674,27.1590909090909,-5,75,0.604651162790698,-34,34,0.318181818181818,0.0227272727272727
2675,201.191780821918,-4,565,-7.56944444444444,-86,45,0.904109589041096,0.0136986301369863
2676,-164.435897435897,-692,88,9.05194805194805,-190,236,0.435897435897436,0.564102564102564
2677,61.15625,-115,222,0.119496855345912,-168,256,0.06875,0
2678,175.605633802817,-76,709,-9.75714285714286,-209,146,0.492957746478873,0.0422535211267606
2679,18.1,-19,79,0.292134831460674,-41,56,0.0333333333333333,0.0333333333333333
2680,41.5,-113,109,-0.111111111111111,-191,117,0.625,0.046875
2681,-94.5862068965517,-663,46,11.8947368421053,-34,296,0.517241379310345,0.379310344827586
2682,-424.34,-4385,39,40.8775510204082,-3142,2522,0.04,0.68
2683,-33.4347826086956,-431,120,3.97802197802198,-103,178,0.25,0.195652173913043
2684,85.1941747572816,-15,355,-3.33333333333333,-215,173,0.495145631067961,0
2685,-99.9888888888889,-498,73,5.53932584269663,-94,219,0.266666666666667,0.655555555555556
2686,-1.9,-198,102,0.191919191919192,-96,83,0,0
2687,39.1481481481481,-15,145,0.1875,-105,75,0.197530864197531,0.0617283950617284
2688,6.74117647058824,-100,322,0.523809523809524,-175,149,0.223529411764706,0.435294117647059
2689,-55.3333333333333,-257,94,4.16176470588235,-68,79,0.0144927536231884,0.652173913043478
2690,-41.3125,-231,64,7.80645161290323,-68,97,0.375,0.5
2691,42.7477477477477,-163,157,-0.194570135746606,-136,88,0.599099099099099,0.0855855855855856
2692,190.585365853659,-8,849,0.320987654320988,-368,619,0.317073170731707,0.0121951219512195
2693,101.479452054795,-26,623,-7.84722222222222,-152,81,0.863013698630137,0.10958904109589
2694,-256.943181818182,-5010,46,57.8045977011494,-107,2852,0.0681818181818182,0.704545454545455
2695,-23.9705882352941,-232,51,7.09090909090909,-33,108,0.5,0.5
2696,-78.6470588235294,-423,7,12.6363636363636,-64,175,0.0588235294117647,0.705882352941177
